Au0	Al0		Au1		Au2	t_spar	t_spar_box	_rib	h_skin		n_ribs		Weight		Lift		Drag		MaxMises		DispTip		EigenValue	Velocity
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2882	0.0545	0.2302	-0.2077	0.0068	0.0061	0.0046	0.0018	19	4664.4238	4656.0258	184.6280	62189388.00	0.3618		4.0679	15.5750
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2364	0.1063	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4667.7734	8272.5511	324.2697	105138224.00	0.6179		2.5061	20.1750
0.2832	0.0595	0.1091	-0.0866	0.0068	0.0061	0.0046	0.0018	19	4656.3473	5389.5251	188.4461	80286472.00	0.4761		2.4666	18.4000
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2566	0.0861	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4668.9369	16547.1754	647.3921	214032608.00	1.2462		1.0053	28.3250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.1731	0.1696	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4665.7675	5568.3302	218.8552	68802600.00	0.4180		4.3069	16.9500
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2837	0.0590	0.2372	-0.2147	0.0068	0.0061	0.0046	0.0018	19	4664.6681	4897.7720	194.6655	64913084.00	0.3773		3.9185	15.9000
0.2837	0.0590	0.3503	-0.3278	0.0068	0.0061	0.0046	0.0018	19	4676.8656	4711.5227	212.1531	54532400.00	0.3021		4.0843	14.5250
0.2348	0.1079	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4667.6921	11067.9555	431.1743	141139104.00	0.8319		2.2042	23.3500
0.1731	0.1696	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4665.7669	5551.5856	218.2149	68590040.00	0.4167		4.3201	16.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2359	0.1068	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4667.7452	5414.3448	214.1781	68170968.00	0.4008		3.8633	16.3250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.3002	0.0425	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.4654	4662.5992	201.0189	56467728.00	0.3222		3.8495	14.8250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.2173	-0.1948	0.0068	0.0061	0.0046	0.0018	19	4662.9929	4976.0470	193.8628	67595320.00	0.3941		3.7094	16.2500
0.2798	0.0629	-0.0455	0.0680	0.0068	0.0061	0.0046	0.0018	19	4654.1553	4857.3080	138.4467	79410256.00	0.4788		2.5276	20.4250
0.1889	0.1538	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4666.0038	4652.3918	183.7525	58134768.00	0.3504		5.1742	15.4250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2084	0.1343	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4666.5610	4751.8706	187.9293	59246616.00	0.3537		5.1592	15.4500
0.2837	0.0590	0.2404	-0.2179	0.0068	0.0061	0.0046	0.0018	19	4664.9477	5028.2697	200.3240	66275288.00	0.3858		3.8334	16.0750
0.2443	0.0984	0.2509	-0.2284	0.0068	0.0061	0.0046	0.0018	19	4663.2867	16183.9795	596.7567	219476848.00	1.2954		1.1627	29.0750
0.2291	0.1136	0.3814	-0.3589	0.0068	0.0061	0.0046	0.0018	19	4677.3239	4887.5680	213.3093	60925924.00	0.3139		3.8930	14.8000
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.1976	0.1451	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4666.2169	4820.6398	190.3896	60107596.00	0.3607		5.0409	15.6250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	-0.0328	0.0553	0.0068	0.0061	0.0046	0.0018	19	4654.2398	0.0000	0.0000	0.00	0.0000		0.0000	30.0000
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
0.2837	0.0590	0.4050	-0.3825	0.0068	0.0061	0.0046	0.0018	19	4684.4601	5160.7456	248.4103	62017400.00	0.3019		3.8876	14.7500
0.2837	0.0590	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.9003	4669.3924	198.1265	57125388.00	0.3285		3.7920	14.9250
